timestamp,trip_id,lat,lon,temp_c,humidity,door_open,excursion
2024-10-15 21:18:18,CC-04513810,9.00124,7.432903,4.52,67.7,False,False
2025-09-25 03:47:33,CC-07376696,12.192194,8.6868,4.0,59.9,False,False
2025-02-08 20:25:01,CC-08569371,4.870829,7.061921,5.68,53.2,False,False
2025-06-15 20:37:50,CC-02134617,11.960383,8.398305,3.64,54.3,False,False
2025-04-24 16:04:52,CC-05348356,12.039779,8.66409,5.54,54.4,False,False
2025-04-30 01:20:53,CC-02929313,4.843283,7.170545,6.06,77.1,False,False
2025-05-05 12:42:52,CC-06377461,12.065457,8.425204,6.22,34.1,False,False
2025-04-02 05:07:59,CC-02002228,6.604398,3.419848,5.2,60.3,False,False
2024-11-19 02:26:07,CC-03386868,12.195581,8.396864,6.31,64.3,True,False
2025-01-15 17:47:56,CC-00313498,6.588836,3.409213,4.62,52.4,False,False
2025-08-20 09:33:44,CC-01617772,7.783642,2.962668,8.17,63.3,False,True
2025-09-22 13:19:41,CC-04659851,9.099072,7.316744,4.61,54.0,False,False
2025-01-04 03:27:17,CC-07092138,4.71716,7.142912,3.29,57.6,False,False
2025-02-15 23:18:46,CC-00939159,6.331977,3.395871,6.53,42.8,False,False
2024-12-07 19:45:45,CC-07148886,7.497467,4.047443,6.39,85.7,False,False
2024-11-22 04:24:24,CC-05540720,11.825548,4.815391,6.1,77.8,False,False
2025-08-26 01:01:11,CC-02178259,8.94766,7.363014,0.94,66.9,False,True
2024-12-01 18:31:43,CC-07201816,8.965198,7.422132,1.79,64.8,False,True
2025-08-08 09:05:36,CC-06620885,7.008013,13.394221,7.29,68.2,False,False
2025-07-05 11:41:31,CC-01059627,12.101407,8.484698,4.75,62.3,False,False
2025-01-23 13:31:42,CC-03299128,4.963721,7.029243,6.04,64.1,False,False
2025-04-20 02:39:58,CC-00193663,6.404847,3.558855,4.66,64.1,False,False
2025-01-10 09:14:19,CC-07319679,8.929401,7.363043,4.78,54.8,False,False
2025-01-13 15:03:18,CC-03155315,10.130249,5.556549,6.1,58.8,False,False
2025-08-20 13:16:06,CC-06768214,7.534324,3.813921,5.65,91.1,False,False
2025-09-09 01:21:19,CC-01717459,7.740602,12.873969,4.65,75.0,False,False
2024-11-10 09:58:16,CC-03227771,8.926743,7.411164,5.99,50.6,False,False
2025-07-18 10:21:22,CC-06963258,5.053914,6.920755,6.55,61.9,False,False
2025-04-18 06:12:40,CC-07448924,11.069816,7.647652,6.44,55.5,False,False
2025-08-17 12:27:56,CC-00469636,4.671305,7.007049,4.92,71.8,False,False
2025-08-30 17:03:17,CC-07963295,12.13638,8.614995,2.59,59.5,False,False
2024-12-25 01:22:55,CC-08389152,5.737697,13.297532,4.2,74.3,False,False
2025-03-06 15:51:02,CC-07797532,9.130216,7.520723,5.82,47.0,False,False
2025-05-02 16:52:10,CC-08538966,4.583412,10.506869,4.57,63.8,False,False
2024-10-19 08:55:23,CC-00206597,13.368914,6.414848,7.01,76.1,False,False
2024-11-18 14:15:51,CC-06439744,12.175545,8.659276,3.21,65.6,False,False
2024-11-19 19:43:24,CC-03966977,6.546108,3.568988,5.17,68.6,False,False
2025-03-28 01:40:02,CC-07270606,6.51443,3.287067,6.35,84.1,False,False
2025-07-11 06:53:14,CC-07337788,7.366796,4.111612,6.0,54.7,False,False
2025-06-25 02:45:51,CC-06291979,9.088052,7.268227,5.99,78.5,False,False
2025-02-12 22:23:27,CC-08740528,4.678686,6.902541,6.24,67.5,False,False
2025-09-17 01:06:18,CC-06218746,7.405242,4.0921,6.34,44.0,False,False
2025-05-03 20:27:06,CC-03466645,5.32928,7.522262,5.38,51.6,False,False
2025-09-08 00:59:18,CC-07030772,5.023467,7.01972,4.91,65.0,False,False
2025-05-05 15:54:12,CC-00002012,6.433347,3.360926,5.61,53.6,False,False
2025-07-10 06:28:37,CC-01853428,12.125553,8.641903,5.01,59.0,False,False
2025-07-08 15:21:40,CC-05797715,12.02839,8.444101,5.62,61.2,False,False
2024-12-07 04:37:26,CC-07022293,5.061996,7.136932,3.73,65.0,False,False
2025-02-18 18:13:17,CC-00364740,5.373633,9.855939,4.19,73.1,False,False
2025-09-10 15:01:45,CC-01051817,7.322261,3.944434,5.9,63.2,False,False
2025-06-27 02:57:18,CC-01541530,13.748171,10.026144,6.27,70.6,False,False
2025-03-24 01:05:54,CC-00616232,7.31703,3.984196,2.65,55.3,False,False
2025-03-01 12:08:17,CC-00340706,7.513891,3.859374,3.34,83.9,False,False
2024-11-09 04:15:55,CC-05473025,12.457171,7.649173,5.69,73.9,False,False
2025-02-15 16:36:14,CC-03272568,6.678433,11.629851,5.92,49.0,False,False
2025-04-13 21:04:30,CC-06043281,6.730149,10.400266,5.95,41.3,False,False
2025-04-13 23:05:27,CC-02163332,5.957673,13.355047,6.46,79.8,False,False
2025-05-23 07:50:18,CC-01903003,4.796259,6.951698,1.6,53.0,False,True
2025-05-02 15:31:02,CC-02673485,8.537337,10.773613,5.43,75.5,False,False
2025-10-04 18:02:42,CC-00725167,4.831628,7.008996,6.36,75.3,False,False
2025-08-06 10:28:16,CC-03992797,11.965001,8.503331,4.38,69.5,False,False
2025-05-07 00:53:35,CC-05098877,11.93892,8.624792,4.94,61.8,False,False
2025-06-19 06:00:52,CC-07850141,12.150259,8.69598,5.0,71.5,False,False
2025-05-05 23:54:47,CC-00562331,7.384931,4.018009,6.93,90.7,False,False
2025-01-02 16:51:37,CC-07318857,6.518258,3.381486,8.48,70.4,False,True
2025-08-27 17:54:59,CC-04008466,12.955147,9.160082,4.47,54.4,False,False
2025-01-03 05:18:20,CC-08507335,6.358812,3.418273,2.6,45.2,False,False
2025-09-27 22:21:12,CC-06819076,6.443577,3.534568,6.03,59.1,False,False
2025-05-25 12:17:27,CC-08291099,4.805376,7.084504,2.65,56.7,False,False
2025-03-26 04:26:21,CC-08397269,12.022856,8.507977,6.16,55.0,False,False
2024-12-28 12:02:52,CC-08032042,4.965945,6.99478,6.16,68.0,False,False
2025-04-12 22:00:05,CC-02219404,6.477405,3.316927,5.68,65.1,False,False
2024-11-05 02:50:40,CC-07678828,9.055828,7.439662,5.36,27.4,True,False
2025-03-02 13:03:07,CC-02763183,6.63111,3.437991,5.6,68.6,False,False
2025-08-01 06:00:40,CC-08221910,6.518626,3.268495,4.96,77.0,False,False
2024-11-12 20:43:57,CC-03810008,11.940984,8.703658,3.49,50.4,False,False
2025-07-18 07:53:08,CC-05228080,5.708951,9.421832,3.3,55.9,False,False
2025-09-16 04:56:56,CC-07224100,6.457025,3.543988,3.4,69.6,False,False
2025-04-02 13:34:25,CC-07769131,8.266887,9.295499,3.45,65.1,False,False
2025-08-17 05:46:21,CC-03339239,4.726706,7.078592,5.27,61.9,False,False
2025-09-06 03:11:50,CC-00156679,9.166034,7.357152,3.95,39.3,False,False
2025-09-21 11:43:29,CC-03692372,4.918853,6.993336,3.56,61.1,False,False
2025-05-10 23:12:02,CC-04594180,12.077632,8.432244,5.77,63.6,False,False
2024-11-16 14:34:07,CC-08455709,9.783783,4.990214,4.09,68.6,False,False
2025-02-04 07:05:04,CC-03646904,4.982359,7.016292,4.51,56.6,False,False
2025-02-06 12:03:26,CC-04159317,6.890672,10.991784,4.47,71.7,False,False
2025-04-24 17:40:08,CC-05497298,7.32842,3.846312,7.18,80.4,False,False
2025-03-30 22:06:28,CC-06137153,4.779872,7.197511,4.41,69.7,False,False
2025-07-23 06:21:25,CC-01549688,9.112669,7.30756,5.58,53.6,False,False
2025-03-11 17:58:19,CC-01446666,7.392121,4.064658,7.99,61.1,False,False
2025-04-13 03:27:01,CC-07350933,4.798529,6.965764,4.55,51.9,False,False
2025-05-02 04:07:56,CC-08925665,7.501364,3.995712,5.31,68.0,False,False
2025-06-16 00:02:30,CC-06468342,6.646274,3.328332,3.14,79.4,False,False
2025-04-08 06:08:00,CC-01169269,7.347163,3.81928,3.78,59.3,False,False
2025-07-25 00:59:36,CC-02332764,7.391131,3.945588,3.96,83.7,False,False
2025-06-07 12:35:49,CC-06493882,7.40763,4.010558,6.12,71.3,False,False
2024-11-05 16:10:08,CC-08132560,7.420188,4.008605,3.88,60.1,False,False
2025-06-08 19:31:35,CC-01554071,6.642688,3.290743,3.65,59.0,False,False
2024-10-15 12:14:33,CC-08756124,6.456565,3.629862,3.61,70.8,False,False
2025-02-26 13:26:32,CC-00032913,7.447233,3.960975,7.56,76.7,False,False
2025-03-26 22:13:12,CC-03310398,12.985293,7.291588,5.53,59.4,False,False
2025-09-22 21:51:46,CC-00362565,12.152722,8.477326,8.67,78.2,False,True
2025-08-14 03:32:40,CC-07759895,4.76376,7.177791,3.32,90.2,False,False
2025-05-04 21:55:21,CC-06709824,7.382182,4.020515,5.4,79.5,False,False
2025-03-14 12:55:17,CC-05496551,8.934903,7.398035,3.58,72.6,False,False
2025-05-07 16:12:34,CC-06786218,7.548697,4.04786,4.03,46.2,False,False
2025-09-16 21:44:48,CC-06013300,5.643179,8.314312,5.85,50.6,False,False
2025-01-31 06:06:37,CC-04616042,4.826913,7.093244,7.64,56.7,False,False
2025-03-02 21:54:31,CC-03694766,6.622443,3.399434,3.68,79.7,False,False
2024-11-20 20:47:15,CC-08494285,9.199164,7.569463,3.71,78.0,False,False
2024-12-17 12:19:20,CC-03975571,7.387656,3.972277,3.6,69.2,False,False
2025-06-10 05:10:14,CC-05884863,6.69418,3.340614,5.2,58.7,False,False
2025-08-30 21:42:26,CC-06322355,6.493286,3.433668,6.7,53.6,False,False
2025-05-09 02:33:16,CC-02233510,6.63873,3.544673,2.08,66.7,False,False
2025-01-29 00:36:39,CC-01406920,4.704472,6.928167,5.75,67.7,False,False
2025-05-07 18:40:08,CC-02615594,9.36381,10.37311,5.08,53.7,False,False
2024-10-21 08:12:12,CC-04901534,7.36091,3.868009,3.55,68.6,False,False
2025-08-31 02:31:29,CC-02354249,10.434882,9.168658,4.07,47.1,False,False
2025-02-06 13:15:20,CC-07887695,6.393104,3.301899,2.95,43.9,False,False
2025-07-28 23:53:59,CC-05373924,12.579758,3.444749,3.93,61.8,False,False
2025-04-12 01:50:09,CC-02385193,9.044699,7.406952,2.63,68.8,False,False
2025-07-15 17:25:45,CC-08896167,6.673457,3.290375,5.31,66.2,False,False
2025-02-08 07:41:36,CC-01670794,4.722675,7.140468,3.28,60.4,False,False
2025-03-10 14:37:56,CC-01766269,10.414492,5.577404,5.29,64.5,False,False
2024-12-20 19:47:05,CC-05055190,4.736751,7.15122,5.77,68.0,True,False
2025-04-04 01:20:16,CC-01466880,6.550918,3.460792,4.1,72.9,False,False
2024-10-14 22:16:13,CC-07835635,5.077692,7.168584,5.97,97.3,False,False
2025-04-08 21:19:38,CC-02189316,5.049231,6.913735,5.69,60.1,False,False
2024-11-16 00:48:57,CC-08432329,9.075806,7.245355,6.64,54.3,False,False
2025-02-19 05:40:08,CC-05549977,11.975665,8.398502,5.7,55.7,False,False
2024-10-21 02:20:08,CC-01589093,4.718974,7.065379,5.45,60.8,False,False
2024-12-28 08:15:27,CC-06500855,10.403736,5.764832,5.58,52.1,False,False
2025-06-28 14:59:47,CC-02771019,12.00514,10.970164,5.55,69.3,False,False
2025-09-09 16:44:14,CC-03448602,7.416205,3.83703,6.13,72.2,False,False
2025-04-24 09:05:41,CC-04486668,12.118666,8.513842,4.03,48.4,False,False
2025-04-11 22:13:36,CC-04847083,6.369214,3.202587,5.7,35.0,False,False
2025-03-10 18:08:12,CC-06862334,9.016738,7.354428,6.94,61.6,False,False
2025-06-12 06:29:49,CC-02991041,12.122478,8.516042,6.82,69.9,False,False
2024-10-15 04:16:41,CC-05997935,7.496402,3.821178,3.76,86.9,False,False
2025-03-24 13:28:26,CC-01469276,8.222463,7.620878,2.88,59.4,False,False
2025-02-26 04:29:06,CC-07195414,8.081653,9.635418,4.53,87.7,False,False
2025-08-21 10:19:13,CC-02173596,12.00637,8.656854,4.95,79.8,False,False
2024-11-11 04:28:22,CC-08413631,7.422856,4.030186,5.06,74.9,False,False
2025-04-18 13:00:29,CC-04647662,7.410707,4.084707,5.43,66.3,False,False
2025-01-17 12:18:47,CC-05985250,10.342951,8.937966,3.44,62.7,False,False
2025-07-26 23:30:12,CC-07527380,7.574326,3.999664,6.93,72.1,False,False
2025-05-23 04:39:11,CC-05613542,6.656399,3.533216,6.35,62.3,False,False
2025-01-05 20:36:24,CC-01245175,12.10275,8.604783,6.04,78.9,False,False
2025-10-12 05:58:16,CC-03161941,7.926751,8.95376,2.03,59.9,False,False
2025-05-23 16:19:07,CC-02165349,4.851748,7.002088,3.79,62.9,False,False
2025-02-03 02:35:03,CC-03995987,13.422783,8.841103,5.86,83.4,False,False
2025-06-22 17:14:34,CC-08911162,7.418882,3.96397,3.26,61.4,False,False
2025-09-29 14:21:37,CC-01441432,13.364543,10.349177,4.68,62.0,False,False
2024-11-28 06:04:53,CC-08022055,6.594933,3.359,3.81,72.0,False,False
2024-12-17 21:35:16,CC-03551921,12.240854,7.974418,7.15,53.6,False,False
2025-03-24 14:57:17,CC-00553273,8.926412,7.246794,5.01,73.1,False,False
2025-03-14 17:07:15,CC-06516200,6.606431,3.556514,2.46,78.5,False,False
2025-09-02 22:42:42,CC-04195081,4.983308,7.001603,3.16,47.6,False,False
2024-12-01 07:29:19,CC-08964198,12.062779,8.558484,5.41,56.5,False,False
2025-03-08 15:22:23,CC-01567601,6.562958,3.37668,5.67,45.2,False,False
2025-03-11 00:29:59,CC-00059193,12.091029,11.79601,5.86,72.0,False,False
2024-12-26 11:12:58,CC-04028877,6.520459,3.528478,5.71,50.9,False,False
2025-01-18 19:06:31,CC-03161697,7.578111,3.928024,6.65,86.2,False,False
2025-01-14 14:49:34,CC-05751812,8.967491,3.229678,2.23,70.7,False,False
2025-06-11 04:54:12,CC-03473433,7.437258,3.825993,6.2,53.5,False,False
2025-09-08 05:54:52,CC-05793445,4.792967,6.984024,4.85,57.3,False,False
2025-08-09 08:36:31,CC-02948997,8.916485,7.401315,4.75,60.0,False,False
2025-05-08 18:47:08,CC-02793512,11.904437,8.57364,2.81,73.2,False,False
2025-08-16 16:54:46,CC-02278331,6.46768,3.535328,3.76,80.6,False,False
2025-07-07 09:31:08,CC-06911798,12.115876,8.60996,7.22,76.8,False,False
2025-06-17 21:34:44,CC-07369514,6.63533,3.4587,4.1,72.3,False,False
2025-02-05 17:29:28,CC-06401684,7.260458,14.496865,1.59,65.8,True,True
2025-07-27 04:48:24,CC-08762331,6.692049,3.303687,4.47,69.6,False,False
2025-06-29 09:40:36,CC-01073930,9.118717,7.335826,4.66,41.2,False,False
2025-04-07 05:19:37,CC-06860147,7.315617,3.803524,3.17,73.1,False,False
2024-11-07 13:24:28,CC-07542844,12.065684,8.447742,3.97,72.4,False,False
2025-08-19 16:48:04,CC-08383113,7.168159,7.861413,3.88,72.4,False,False
2024-12-07 07:01:51,CC-02896642,6.713277,7.870025,2.22,51.1,False,False
2024-11-15 13:26:12,CC-04662574,9.166133,7.555209,4.53,65.3,False,False
2025-09-16 22:05:12,CC-02834375,12.167475,8.579962,4.16,59.8,False,False
2025-08-21 15:55:54,CC-06226280,4.765866,6.960444,4.95,55.3,False,False
2025-02-13 13:05:41,CC-00816400,12.0169,8.567546,7.56,67.0,False,False
2025-03-11 23:32:58,CC-03427819,9.208504,7.30744,6.64,47.6,False,False
2025-01-15 14:48:03,CC-03712413,12.40763,4.916581,5.78,66.9,False,False
2025-05-26 02:31:17,CC-00231461,7.349786,4.003968,5.64,40.5,False,False
2025-06-10 19:07:46,CC-08619836,8.694796,7.077615,2.6,70.2,False,False
2025-02-18 15:55:22,CC-04688181,8.41663,12.973756,3.13,80.2,False,False
2025-06-18 09:40:24,CC-04741495,4.792261,6.910856,3.82,72.4,False,False
2025-02-28 11:37:56,CC-00478261,11.220796,8.239149,4.86,73.2,False,False
2025-05-08 18:11:20,CC-08917883,5.063788,7.170971,6.22,53.0,False,False
2024-11-27 12:44:30,CC-07494876,7.69854,7.372777,6.1,76.3,False,False
2025-09-13 20:28:26,CC-01189633,7.38074,4.058706,4.64,59.5,False,False
2024-12-15 16:12:45,CC-02084836,6.316478,3.587005,4.5,83.5,False,False
2025-01-06 19:07:47,CC-08846379,4.878995,6.933899,6.56,68.5,False,False
2025-09-16 02:36:39,CC-03403589,5.029737,7.215728,4.67,58.2,False,False
2025-03-23 16:10:48,CC-02153052,12.133341,8.480123,4.72,45.9,False,False
2025-01-12 15:25:41,CC-04192683,11.979743,8.573901,5.15,69.8,False,False
2025-06-30 05:57:17,CC-04376347,5.555484,5.504759,2.71,59.5,False,False
2025-08-30 00:17:25,CC-02741959,10.671728,9.90562,3.86,75.3,False,False
2025-06-30 21:11:00,CC-01057707,7.542442,3.817359,3.75,87.3,False,False
2024-11-05 06:05:41,CC-02846068,13.761148,11.253879,4.78,55.7,False,False
2025-02-27 21:14:32,CC-07780456,7.364229,3.921373,7.18,77.6,False,False
2025-08-02 19:40:42,CC-00037739,10.565645,11.754208,5.11,57.1,False,False
2025-08-08 12:27:42,CC-06818579,9.174994,7.322818,4.78,55.2,False,False
2025-06-24 06:38:58,CC-08818230,8.878242,5.52522,5.2,57.9,False,False
2024-11-19 07:24:11,CC-06729226,13.88596,10.373421,6.96,68.1,False,False
2025-02-06 16:26:55,CC-06547044,9.500895,9.50673,8.57,68.7,False,True
2025-06-10 23:13:09,CC-05106764,6.667502,3.480636,7.84,67.4,False,False
2025-10-03 23:33:01,CC-03419303,10.537905,12.223784,6.31,69.3,False,False
2025-10-10 06:06:06,CC-01829498,7.423431,4.042796,7.75,62.0,False,False
2025-08-08 20:53:02,CC-06453294,9.172884,7.603628,4.2,60.4,False,False
2025-07-20 18:59:19,CC-08252480,8.409473,11.388211,5.15,75.6,False,False
2025-09-25 10:46:51,CC-08257194,7.408057,3.954977,4.95,43.6,False,False
2025-03-19 19:46:42,CC-06467498,12.091522,8.631847,3.43,54.5,False,False
2025-09-03 00:20:29,CC-07278611,7.483925,10.932429,3.98,70.2,False,False
2025-06-02 13:49:57,CC-04038147,12.482293,8.12427,4.45,75.4,False,False
2025-05-07 19:49:19,CC-05276623,6.425864,3.39627,4.82,63.0,False,False
2025-02-03 22:57:15,CC-04930430,11.714203,12.471477,4.51,56.6,False,False
2025-09-17 03:56:52,CC-06727431,4.863806,7.010001,2.23,83.9,False,False
2025-05-25 01:06:00,CC-06791735,4.279898,5.312456,5.57,57.3,False,False
2025-07-23 00:45:44,CC-02489818,6.309639,14.365408,5.69,69.9,False,False
2025-05-04 10:39:37,CC-07530679,7.395257,3.973091,3.52,41.3,False,False
2025-07-06 22:06:57,CC-05222553,6.405245,3.183331,0.96,87.7,False,True
2025-01-23 05:51:55,CC-03704972,6.52578,3.377918,6.74,62.9,False,False
2025-09-13 05:40:20,CC-05606878,5.667659,11.402278,3.8,53.1,False,False
2024-12-11 05:48:01,CC-07222113,4.957907,7.111249,6.91,78.6,False,False
2025-05-17 02:18:35,CC-05300815,7.352409,3.858094,6.65,84.5,False,False
2024-12-12 05:16:49,CC-05498693,8.927204,7.563982,4.62,62.1,False,False
2024-10-21 03:09:16,CC-06571480,5.740596,8.190322,5.51,66.2,False,False
2025-04-12 16:11:01,CC-05833651,6.377254,3.403776,7.88,55.3,False,False
2025-02-12 08:42:20,CC-00762817,11.99702,8.591733,3.99,71.4,False,False
2025-03-02 04:39:50,CC-06116156,8.995185,7.441705,6.09,60.8,False,False
2025-08-03 22:44:08,CC-04418968,4.551158,12.965988,5.06,63.8,False,False
2025-10-03 23:32:02,CC-02797006,13.244868,10.780349,4.38,50.8,False,False
2025-06-29 20:13:12,CC-00273403,9.0857,7.603563,8.18,64.0,False,True
2025-06-20 17:51:25,CC-08570567,7.328899,3.89695,4.93,53.0,False,False
2025-03-13 22:13:42,CC-04124631,4.7392,6.975672,4.49,59.7,False,False
2025-02-19 13:42:59,CC-08218983,11.934913,8.544556,3.29,71.1,False,False
2024-11-01 09:20:43,CC-07837978,6.590892,3.476069,4.65,52.5,False,False
2025-03-08 00:04:29,CC-00566932,13.53223,2.795118,5.09,78.2,False,False
2024-12-24 21:04:45,CC-04609899,6.682772,3.307622,6.09,62.6,False,False
2024-10-20 15:25:35,CC-06678744,8.964619,7.381422,2.98,84.2,False,False
2025-06-02 10:13:44,CC-00322234,5.025996,6.99853,5.93,49.1,False,False
2025-08-15 13:43:48,CC-02589031,6.656806,3.337856,4.84,79.2,False,False
2025-06-21 07:25:54,CC-08347434,6.381914,3.511868,6.48,91.0,False,False
2025-06-27 10:41:56,CC-08311771,7.369183,4.012582,6.6,70.1,False,False
2025-06-03 17:22:11,CC-08864617,7.403485,4.023153,3.54,82.4,False,False
2024-11-24 17:33:48,CC-01960909,11.892278,8.47321,6.87,46.1,False,False
2025-05-17 06:36:44,CC-01645434,9.09877,7.292043,6.84,43.9,False,False
2024-12-22 15:13:52,CC-01729955,10.420816,13.501191,3.69,52.1,False,False
2025-07-18 18:12:34,CC-04505021,9.148501,7.447549,2.92,41.9,False,False
2025-07-23 00:02:38,CC-05556778,4.714658,7.141867,4.3,50.3,False,False
2025-04-16 03:54:37,CC-03017135,6.373625,3.298022,4.66,66.1,True,False
2024-12-09 12:53:57,CC-04593247,13.451303,6.449469,3.01,59.2,False,False
2025-06-02 23:07:07,CC-08421992,13.193908,5.014941,5.89,62.8,False,False
2025-03-05 08:45:54,CC-01993893,8.967644,7.499177,6.92,61.8,False,False
2024-12-18 23:04:11,CC-06441644,13.04418,4.00226,7.43,58.9,True,False
2025-09-02 18:40:07,CC-08921493,5.120537,6.998948,1.41,58.7,False,True
2025-08-12 15:06:17,CC-02980664,6.394134,3.55197,3.73,63.0,False,False
2024-11-30 06:01:37,CC-06601969,6.495941,3.33033,6.87,55.5,False,False
2024-10-17 00:43:57,CC-05177913,13.398952,14.40316,5.35,58.5,False,False
2025-04-11 16:52:32,CC-06336649,4.887073,6.921766,5.54,69.8,False,False
2025-10-11 01:01:53,CC-02722852,4.990392,6.956255,5.41,74.1,False,False
2024-10-13 09:22:17,CC-07646247,12.195192,8.632681,2.64,50.4,False,False
2025-02-19 11:11:59,CC-01297748,7.01076,4.71414,3.87,54.6,False,False
2024-12-13 00:08:21,CC-01409017,7.53935,4.000286,4.71,80.4,False,False
2025-01-18 21:11:48,CC-00483629,4.725854,6.936243,4.45,52.0,False,False
2025-02-27 14:26:56,CC-03609255,4.869116,7.193705,3.7,49.7,False,False
2025-07-16 00:26:20,CC-04419679,13.888568,6.341024,5.85,80.3,False,False
2025-05-07 17:42:51,CC-06464868,7.408625,3.817307,-0.27,56.5,False,True
2025-09-14 11:21:06,CC-00797280,4.958516,6.978585,5.22,60.2,False,False
2025-09-04 19:54:40,CC-01010230,6.403471,3.410626,4.97,93.7,False,False
2025-04-22 10:49:52,CC-08381053,12.037992,8.435214,5.0,59.0,False,False
2025-04-13 04:06:34,CC-03165609,5.998277,3.791007,4.48,80.7,False,False
2024-12-13 08:12:46,CC-01184669,7.573737,12.763617,4.56,57.8,False,False
2025-07-19 12:08:27,CC-03173553,12.062801,8.666709,2.4,73.4,False,False
2025-05-30 06:54:32,CC-00530118,7.562781,4.057615,3.82,70.3,False,False
2024-11-22 00:28:54,CC-07326425,6.568799,3.299477,4.42,64.6,False,False
2025-10-10 06:13:18,CC-02393169,5.012048,7.214831,2.99,58.5,False,False
2025-03-24 14:36:25,CC-06780888,8.970644,7.417887,5.09,73.1,False,False
2024-10-19 14:41:50,CC-06992707,7.554379,3.837686,5.32,76.8,False,False
2025-04-04 02:48:41,CC-05559344,4.8532,6.967542,5.29,65.7,False,False
2025-08-13 03:02:18,CC-06919463,7.400159,3.91692,6.18,77.4,False,False
2025-06-10 13:22:32,CC-00875446,7.061316,3.66967,7.49,78.9,False,False
2025-05-31 02:01:30,CC-04883191,9.24906,3.360659,7.98,44.2,False,False
2025-09-28 15:27:06,CC-01373953,4.95755,6.940071,7.51,76.4,False,False
2025-01-03 20:07:24,CC-03692749,12.047368,8.427244,3.39,79.5,False,False
2025-09-28 21:03:21,CC-01484735,4.739556,7.176775,5.11,75.7,False,False
2024-11-27 05:45:34,CC-04307604,7.494084,4.015925,6.62,59.7,False,False
2025-06-09 04:59:31,CC-03770949,5.864782,12.723231,6.19,60.2,True,False
2024-11-04 15:23:42,CC-08425834,4.691266,11.431676,2.73,56.7,False,False
2025-07-01 22:13:34,CC-07491741,11.630433,7.146604,7.16,51.7,False,False
2025-07-02 05:44:34,CC-05296732,13.263722,9.450879,6.5,71.6,False,False
2025-05-13 18:53:30,CC-05417499,12.197879,7.681601,3.1,74.3,True,False
2025-02-07 23:46:16,CC-01336854,9.975191,5.149681,5.18,66.2,False,False
2025-08-25 03:32:46,CC-06072633,7.342082,4.085949,5.17,48.8,False,False
2025-03-13 05:07:43,CC-02594595,13.202467,3.310825,5.82,65.5,False,False
2024-11-08 08:21:04,CC-05069749,6.41226,3.242843,4.42,73.0,False,False
2025-01-04 21:43:36,CC-08439513,7.412047,3.786629,6.7,88.6,False,False
2024-11-03 14:18:58,CC-07707527,8.91404,7.211745,4.04,56.1,False,False
2025-09-17 23:02:01,CC-05597843,7.797355,14.228993,3.79,72.1,False,False
2025-04-10 00:55:43,CC-07855245,6.434456,3.405546,5.13,71.7,False,False
2024-11-17 12:56:10,CC-03551716,8.964142,7.486182,6.16,59.2,False,False
2025-07-12 00:52:07,CC-06805853,9.223329,12.112475,7.01,69.2,False,False
2025-03-19 23:46:08,CC-05739438,12.098822,8.656762,4.04,65.1,False,False
2025-02-17 15:23:25,CC-00041549,6.690103,3.255499,2.45,50.4,False,False
2025-06-15 08:08:30,CC-05075687,7.540046,3.98816,4.76,95.4,False,False
2025-01-28 00:43:05,CC-05491979,6.436307,3.39063,6.73,70.8,False,False
2025-05-27 01:07:47,CC-00442536,7.373782,3.903683,3.07,74.2,False,False
2024-12-18 15:16:30,CC-07297896,9.183237,7.458908,7.09,74.6,False,False
2024-11-29 13:47:41,CC-03235150,6.530829,3.422385,4.72,62.7,False,False
2025-10-07 00:24:25,CC-08438971,12.119919,8.427538,4.38,65.5,True,False
2025-04-29 01:59:03,CC-02461582,4.673234,7.179711,4.27,54.9,False,False
2025-05-03 17:36:00,CC-08741167,7.328418,3.8495,2.79,63.6,False,False
2025-07-26 06:00:24,CC-08354344,4.711666,7.000658,3.21,55.2,False,False
2025-04-29 12:57:32,CC-00414695,9.127496,7.383931,9.54,76.9,False,True
2024-10-25 07:42:08,CC-05147669,6.569336,3.570305,4.2,49.8,False,False
2024-11-12 11:31:05,CC-02963765,9.034288,7.435557,6.76,48.4,True,False
2025-06-13 07:24:54,CC-00769708,11.984566,8.480707,3.93,88.6,False,False
2025-03-23 15:55:21,CC-08370646,9.16715,7.549282,6.74,45.1,False,False
2025-03-29 01:18:52,CC-00192819,7.322525,3.92924,5.28,88.0,False,False
2025-08-14 04:01:15,CC-06414432,12.641471,12.107958,5.18,56.2,False,False
2024-10-19 04:14:10,CC-05272378,6.468922,3.442683,7.63,62.0,False,False
2025-06-26 11:38:05,CC-01063857,7.609291,3.837077,6.23,46.5,True,False
2025-09-23 10:25:36,CC-01910485,12.127221,8.604913,4.03,63.5,False,False
2024-12-23 15:15:37,CC-07295564,9.004312,7.440435,5.92,59.6,False,False
2025-02-10 18:00:01,CC-05659401,8.93059,7.343898,5.88,61.0,False,False
2025-07-18 02:02:17,CC-01460113,12.032293,8.407842,5.16,76.1,False,False
2024-11-19 07:10:00,CC-04498302,9.129185,7.283807,4.96,49.0,False,False
2024-11-30 17:07:08,CC-08311689,9.170992,7.33926,4.99,74.1,False,False
2024-11-07 02:15:55,CC-00901137,10.401531,6.776831,3.13,58.3,False,False
2025-01-01 17:57:15,CC-08900774,7.453773,3.835924,5.94,82.7,False,False
